"행정구역(시군구)별","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"부천시","남자","75 - 79세","순이동[명]","명","10","49","16","11","-65","19","-21","-43","-32","-13","-68",
"부천시","남자","80세이상","순이동[명]","명","-8","79","-2","29","-16","49","10","-23","29","7","12",
"부천시","남자","청년층(19-34세)","순이동[명]","명","-1288","-58","-601","-1421","-1880","-1214","-1154","-2033","-1546","-1500","-1658",
"부천시","여자","계","순이동[명]","명","-4790","-314","-1464","-3956","-7040","-5812","-5201","-6714","-4448","-4499","-4829",
"부천시","여자","0 - 4세","순이동[명]","명","-482","65","-112","-300","-661","-571","-380","-374","-272","-318","-213",
"부천시","여자","5 - 9세","순이동[명]","명","-403","-105","-149","-239","-544","-644","-484","-383","-222","-241","-194",
"부천시","여자","10 - 14세","순이동[명]","명","-287","-137","-121","-167","-358","-377","-194","-201","-215","-197","-188",
"부천시","여자","15 - 19세","순이동[명]","명","-107","63","15","-68","-219","-15","-80","-156","-100","-88","-62",
"부천시","여자","20 - 24세","순이동[명]","명","-4","275","202","26","80","331","-113","-248","194","-44","-74",
"부천시","여자","25 - 29세","순이동[명]","명","-420","-182","-310","-765","-788","-612","-540","-840","-611","-527","-630",
"부천시","여자","30 - 34세","순이동[명]","명","-728","-202","-314","-691","-980","-774","-607","-1020","-797","-811","-843",
"부천시","여자","35 - 39세","순이동[명]","명","-625","-136","-106","-451","-1085","-997","-895","-687","-509","-629","-570",
"부천시","여자","40 - 44세","순이동[명]","명","-472","-146","-239","-236","-665","-702","-526","-561","-400","-456","-404",
"부천시","여자","45 - 49세","순이동[명]","명","-320","112","-77","-145","-387","-227","-274","-330","-335","-193","-304",
"부천시","여자","50 - 54세","순이동[명]","명","-318","-26","-100","-301","-447","-183","-215","-402","-281","-247","-290",
"부천시","여자","55 - 59세","순이동[명]","명","-299","-70","-204","-429","-416","-378","-304","-420","-338","-281","-331",
