year,parent,region,net_migration,region_full
2015,강원특별자치도,강릉시,-1378.0,강원특별자치도 강릉시
2015,강원특별자치도,고성군,-367.0,강원특별자치도 고성군
2015,강원특별자치도,동해시,-585.0,강원특별자치도 동해시
2015,강원특별자치도,삼척시,-1517.0,강원특별자치도 삼척시
2015,강원특별자치도,속초시,-296.0,강원특별자치도 속초시
2015,강원특별자치도,양구군,219.0,강원특별자치도 양구군
2015,강원특별자치도,양양군,-123.0,강원특별자치도 양양군
2015,강원특별자치도,영월군,-210.0,강원특별자치도 영월군
2015,강원특별자치도,원주시,776.0,강원특별자치도 원주시
2015,강원특별자치도,인제군,820.0,강원특별자치도 인제군
2015,강원특별자치도,정선군,-235.0,강원특별자치도 정선군
2015,강원특별자치도,철원군,1384.0,강원특별자치도 철원군
2015,강원특별자치도,춘천시,353.0,강원특별자치도 춘천시
2015,강원특별자치도,태백시,-440.0,강원특별자치도 태백시
2015,강원특별자치도,평창군,-167.0,강원특별자치도 평창군
2015,강원특별자치도,홍천군,-443.0,강원특별자치도 홍천군
2015,강원특별자치도,화천군,73.0,강원특별자치도 화천군
2015,강원특별자치도,횡성군,-157.0,강원특별자치도 횡성군
2015,경기도,가평군,-202.0,경기도 가평군
2015,경기도,고양시,4982.0,경기도 고양시
2015,경기도,과천시,-351.0,경기도 과천시
2015,경기도,광명시,-1374.0,경기도 광명시
2015,경기도,광주시,3758.0,경기도 광주시
2015,경기도,구리시,-242.0,경기도 구리시
2015,경기도,군포시,-98.0,경기도 군포시
2015,경기도,김포시,1872.0,경기도 김포시
2015,경기도,남양주시,3353.0,경기도 남양주시
2015,경기도,동두천시,-113.0,경기도 동두천시
2015,경기도,부천시,-2446.0,경기도 부천시
2015,경기도,성남시,-51.0,경기도 성남시
2015,경기도,수원시,3766.0,경기도 수원시
2015,경기도,시흥시,523.0,경기도 시흥시
2015,경기도,안산시,-3438.0,경기도 안산시
2015,경기도,안성시,-1026.0,경기도 안성시
2015,경기도,안양시,-1340.0,경기도 안양시
2015,경기도,양주시,337.0,경기도 양주시
2015,경기도,양평군,53.0,경기도 양평군
2015,경기도,여주시,-234.0,경기도 여주시
2015,경기도,연천군,398.0,경기도 연천군
2015,경기도,오산시,258.0,경기도 오산시
2015,경기도,용인시,2883.0,경기도 용인시
2015,경기도,의왕시,-489.0,경기도 의왕시
2015,경기도,의정부시,648.0,경기도 의정부시
2015,경기도,이천시,-915.0,경기도 이천시
2015,경기도,파주시,2995.0,경기도 파주시
2015,경기도,평택시,3533.0,경기도 평택시
2015,경기도,포천시,-329.0,경기도 포천시
2015,경기도,하남시,3734.0,경기도 하남시
2015,경기도,화성시,16717.0,경기도 화성시
2015,경상남도,거제시,3018.0,경상남도 거제시
2015,경상남도,거창군,-213.0,경상남도 거창군
2015,경상남도,고성군,-388.0,경상남도 고성군
2015,경상남도,김해시,-618.0,경상남도 김해시
2015,경상남도,남해군,-464.0,경상남도 남해군
2015,경상남도,밀양시,-518.0,경상남도 밀양시
2015,경상남도,사천시,-386.0,경상남도 사천시
2015,경상남도,산청군,-142.0,경상남도 산청군
2015,경상남도,양산시,1899.0,경상남도 양산시
2015,경상남도,의령군,-263.0,경상남도 의령군
2015,경상남도,진주시,98.0,경상남도 진주시
2015,경상남도,창녕군,-227.0,경상남도 창녕군
2015,경상남도,창원시,-3902.0,경상남도 창원시
2015,경상남도,통영시,-666.0,경상남도 통영시
2015,경상남도,하동군,146.0,경상남도 하동군
2015,경상남도,함안군,-214.0,경상남도 함안군
2015,경상남도,함양군,-238.0,경상남도 함양군
2015,경상남도,합천군,-577.0,경상남도 합천군
2015,경상북도,경산시,953.0,경상북도 경산시
2015,경상북도,경주시,-1415.0,경상북도 경주시
2015,경상북도,고령군,-335.0,경상북도 고령군
2015,경상북도,구미시,-952.0,경상북도 구미시
2015,경상북도,김천시,1055.0,경상북도 김천시
2015,경상북도,문경시,-491.0,경상북도 문경시
2015,경상북도,봉화군,-205.0,경상북도 봉화군
2015,경상북도,상주시,-749.0,경상북도 상주시
2015,경상북도,성주군,-217.0,경상북도 성주군
2015,경상북도,안동시,-569.0,경상북도 안동시
2015,경상북도,영덕군,-256.0,경상북도 영덕군
2015,경상북도,영양군,-127.0,경상북도 영양군
2015,경상북도,영주시,-761.0,경상북도 영주시
2015,경상북도,영천시,-435.0,경상북도 영천시
2015,경상북도,예천군,-227.0,경상북도 예천군
2015,경상북도,울릉군,-35.0,경상북도 울릉군
2015,경상북도,울진군,-104.0,경상북도 울진군
2015,경상북도,의성군,-418.0,경상북도 의성군
2015,경상북도,청도군,-304.0,경상북도 청도군
2015,경상북도,청송군,-6.0,경상북도 청송군
2015,경상북도,칠곡군,101.0,경상북도 칠곡군
2015,경상북도,포항시,-1526.0,경상북도 포항시
2015,광주광역시,광산구,687.0,광주광역시 광산구
2015,광주광역시,남  구,-1146.0,광주광역시 남  구
2015,광주광역시,동  구,-786.0,광주광역시 동  구
2015,광주광역시,북  구,-2260.0,광주광역시 북  구
2015,광주광역시,서  구,-2514.0,광주광역시 서  구
2015,대구광역시,군위군,-170.0,대구광역시 군위군
2015,대구광역시,남  구,-992.0,대구광역시 남  구
2015,대구광역시,달서구,-2792.0,대구광역시 달서구
2015,대구광역시,달성군,2092.0,대구광역시 달성군
2015,대구광역시,동  구,214.0,대구광역시 동  구
2015,대구광역시,북  구,-1036.0,대구광역시 북  구
2015,대구광역시,서  구,-1722.0,대구광역시 서  구
2015,대구광역시,수성구,-3955.0,대구광역시 수성구
2015,대구광역시,중  구,1075.0,대구광역시 중  구
2015,대전광역시,대덕구,-2021.0,대전광역시 대덕구
2015,대전광역시,동  구,-2339.0,대전광역시 동  구
2015,대전광역시,서  구,-2076.0,대전광역시 서  구
2015,대전광역시,유성구,3759.0,대전광역시 유성구
2015,대전광역시,중  구,-2055.0,대전광역시 중  구
2015,부산광역시,강서구,4617.0,부산광역시 강서구
2015,부산광역시,금정구,-1763.0,부산광역시 금정구
2015,부산광역시,기장군,2014.0,부산광역시 기장군
2015,부산광역시,남  구,-1936.0,부산광역시 남  구
2015,부산광역시,동  구,-601.0,부산광역시 동  구
2015,부산광역시,동래구,-1867.0,부산광역시 동래구
2015,부산광역시,부산진구,-979.0,부산광역시 부산진구
2015,부산광역시,북  구,116.0,부산광역시 북  구
2015,부산광역시,사상구,-1929.0,부산광역시 사상구
2015,부산광역시,사하구,-2594.0,부산광역시 사하구
2015,부산광역시,서  구,-657.0,부산광역시 서  구
2015,부산광역시,수영구,900.0,부산광역시 수영구
2015,부산광역시,연제구,-7.0,부산광역시 연제구
2015,부산광역시,영도구,-1051.0,부산광역시 영도구
2015,부산광역시,중  구,-165.0,부산광역시 중  구
2015,부산광역시,해운대구,-994.0,부산광역시 해운대구
2015,서울특별시,강남구,-2559.0,서울특별시 강남구
2015,서울특별시,강동구,-5470.0,서울특별시 강동구
2015,서울특별시,강북구,-921.0,서울특별시 강북구
2015,서울특별시,강서구,3489.0,서울특별시 강서구
2015,서울특별시,관악구,2763.0,서울특별시 관악구
2015,서울특별시,광진구,245.0,서울특별시 광진구
2015,서울특별시,구로구,206.0,서울특별시 구로구
2015,서울특별시,금천구,-303.0,서울특별시 금천구
2015,서울특별시,노원구,-3495.0,서울특별시 노원구
2015,서울특별시,도봉구,-1338.0,서울특별시 도봉구
2015,서울특별시,동대문구,73.0,서울특별시 동대문구
2015,서울특별시,동작구,-978.0,서울특별시 동작구
2015,서울특별시,마포구,3385.0,서울특별시 마포구
2015,서울특별시,서대문구,825.0,서울특별시 서대문구
2015,서울특별시,서초구,-745.0,서울특별시 서초구
2015,서울특별시,성동구,1519.0,서울특별시 성동구
2015,서울특별시,성북구,-1567.0,서울특별시 성북구
2015,서울특별시,송파구,-614.0,서울특별시 송파구
2015,서울특별시,양천구,-1786.0,서울특별시 양천구
2015,서울특별시,영등포구,1503.0,서울특별시 영등포구
2015,서울특별시,용산구,345.0,서울특별시 용산구
2015,서울특별시,은평구,672.0,서울특별시 은평구
2015,서울특별시,종로구,-210.0,서울특별시 종로구
2015,서울특별시,중구,111.0,서울특별시 중구
2015,서울특별시,중랑구,-1378.0,서울특별시 중랑구
2015,울산광역시,남구,-1999.0,울산광역시 남구
2015,울산광역시,동구,-692.0,울산광역시 동구
2015,울산광역시,북구,882.0,울산광역시 북구
2015,울산광역시,울주군,1198.0,울산광역시 울주군
2015,울산광역시,중구,998.0,울산광역시 중구
2015,인천광역시,강화군,-193.0,인천광역시 강화군
2015,인천광역시,계양구,-2153.0,인천광역시 계양구
2015,인천광역시,남  구,-1139.0,인천광역시 남  구
2015,인천광역시,남동구,3857.0,인천광역시 남동구
2015,인천광역시,동  구,-518.0,인천광역시 동  구
2015,인천광역시,미추홀구,0.0,인천광역시 미추홀구
2015,인천광역시,부평구,-51.0,인천광역시 부평구
2015,인천광역시,서구,1455.0,인천광역시 서구
2015,인천광역시,연수구,602.0,인천광역시 연수구
2015,인천광역시,옹진군,107.0,인천광역시 옹진군
2015,인천광역시,중  구,1070.0,인천광역시 중  구
2015,전라남도,강진군,-492.0,전라남도 강진군
2015,전라남도,고흥군,-504.0,전라남도 고흥군
2015,전라남도,곡성군,-253.0,전라남도 곡성군
2015,전라남도,광양시,37.0,전라남도 광양시
2015,전라남도,구례군,-94.0,전라남도 구례군
2015,전라남도,나주시,2185.0,전라남도 나주시
2015,전라남도,담양군,-189.0,전라남도 담양군
2015,전라남도,목포시,-1009.0,전라남도 목포시
2015,전라남도,무안군,59.0,전라남도 무안군
2015,전라남도,보성군,-282.0,전라남도 보성군
2015,전라남도,순천시,-907.0,전라남도 순천시
2015,전라남도,신안군,-215.0,전라남도 신안군
2015,전라남도,여수시,-908.0,전라남도 여수시
2015,전라남도,영광군,-365.0,전라남도 영광군
2015,전라남도,영암군,-440.0,전라남도 영암군
2015,전라남도,완도군,-143.0,전라남도 완도군
2015,전라남도,장성군,-49.0,전라남도 장성군
2015,전라남도,장흥군,45.0,전라남도 장흥군
2015,전라남도,진도군,-201.0,전라남도 진도군
2015,전라남도,함평군,-85.0,전라남도 함평군
2015,전라남도,해남군,-414.0,전라남도 해남군
2015,전라남도,화순군,-408.0,전라남도 화순군
2015,전북특별자치도,고창군,-246.0,전북특별자치도 고창군
2015,전북특별자치도,군산시,-595.0,전북특별자치도 군산시
2015,전북특별자치도,김제시,-716.0,전북특별자치도 김제시
2015,전북특별자치도,남원시,-655.0,전북특별자치도 남원시
2015,전북특별자치도,무주군,-147.0,전북특별자치도 무주군
2015,전북특별자치도,부안군,-371.0,전북특별자치도 부안군
2015,전북특별자치도,순창군,-150.0,전북특별자치도 순창군
2015,전북특별자치도,완주군,1367.0,전북특별자치도 완주군
2015,전북특별자치도,익산시,-1952.0,전북특별자치도 익산시
2015,전북특별자치도,임실군,-31.0,전북특별자치도 임실군
2015,전북특별자치도,장수군,-130.0,전북특별자치도 장수군
2015,전북특별자치도,전주시,-2086.0,전북특별자치도 전주시
2015,전북특별자치도,정읍시,-965.0,전북특별자치도 정읍시
2015,전북특별자치도,진안군,-181.0,전북특별자치도 진안군
2015,제주특별자치도,서귀포시,498.0,제주특별자치도 서귀포시
2015,제주특별자치도,제주시,1716.0,제주특별자치도 제주시
2015,충청남도,계룡시,33.0,충청남도 계룡시
2015,충청남도,공주시,-1042.0,충청남도 공주시
2015,충청남도,금산군,-320.0,충청남도 금산군
2015,충청남도,논산시,-548.0,충청남도 논산시
2015,충청남도,당진시,719.0,충청남도 당진시
2015,충청남도,보령시,-111.0,충청남도 보령시
2015,충청남도,부여군,-491.0,충청남도 부여군
2015,충청남도,서산시,720.0,충청남도 서산시
2015,충청남도,서천군,-473.0,충청남도 서천군
2015,충청남도,아산시,557.0,충청남도 아산시
2015,충청남도,예산군,-820.0,충청남도 예산군
2015,충청남도,천안시,2782.0,충청남도 천안시
2015,충청남도,청양군,-50.0,충청남도 청양군
2015,충청남도,태안군,88.0,충청남도 태안군
2015,충청남도,홍성군,162.0,충청남도 홍성군
2015,충청북도,괴산군,-97.0,충청북도 괴산군
2015,충청북도,단양군,-195.0,충청북도 단양군
2015,충청북도,보은군,-154.0,충청북도 보은군
2015,충청북도,영동군,-254.0,충청북도 영동군
2015,충청북도,옥천군,-251.0,충청북도 옥천군
2015,충청북도,음성군,431.0,충청북도 음성군
2015,충청북도,제천시,-712.0,충청북도 제천시
2015,충청북도,증평군,492.0,충청북도 증평군
2015,충청북도,진천군,493.0,충청북도 진천군
2015,충청북도,청주시,-78.0,충청북도 청주시
2015,충청북도,충주시,-1055.0,충청북도 충주시
2016,강원특별자치도,강릉시,-1174.0,강원특별자치도 강릉시
2016,강원특별자치도,고성군,-284.0,강원특별자치도 고성군
2016,강원특별자치도,동해시,-477.0,강원특별자치도 동해시
2016,강원특별자치도,삼척시,-984.0,강원특별자치도 삼척시
2016,강원특별자치도,속초시,-174.0,강원특별자치도 속초시
2016,강원특별자치도,양구군,-42.0,강원특별자치도 양구군
2016,강원특별자치도,양양군,-167.0,강원특별자치도 양양군
2016,강원특별자치도,영월군,-300.0,강원특별자치도 영월군
2016,강원특별자치도,원주시,884.0,강원특별자치도 원주시
2016,강원특별자치도,인제군,-306.0,강원특별자치도 인제군
2016,강원특별자치도,정선군,-304.0,강원특별자치도 정선군
2016,강원특별자치도,철원군,-461.0,강원특별자치도 철원군
2016,강원특별자치도,춘천시,356.0,강원특별자치도 춘천시
2016,강원특별자치도,태백시,-317.0,강원특별자치도 태백시
2016,강원특별자치도,평창군,-211.0,강원특별자치도 평창군
2016,강원특별자치도,홍천군,-448.0,강원특별자치도 홍천군
2016,강원특별자치도,화천군,-547.0,강원특별자치도 화천군
2016,강원특별자치도,횡성군,-240.0,강원특별자치도 횡성군
2016,경기도,가평군,-130.0,경기도 가평군
2016,경기도,고양시,2543.0,경기도 고양시
2016,경기도,과천시,-1638.0,경기도 과천시
2016,경기도,광명시,-1443.0,경기도 광명시
2016,경기도,광주시,4351.0,경기도 광주시
2016,경기도,구리시,1565.0,경기도 구리시
2016,경기도,군포시,-982.0,경기도 군포시
2016,경기도,김포시,2887.0,경기도 김포시
2016,경기도,남양주시,624.0,경기도 남양주시
2016,경기도,동두천시,-58.0,경기도 동두천시
2016,경기도,부천시,-162.0,경기도 부천시
2016,경기도,성남시,1423.0,경기도 성남시
2016,경기도,수원시,4325.0,경기도 수원시
2016,경기도,시흥시,590.0,경기도 시흥시
2016,경기도,안산시,-2772.0,경기도 안산시
2016,경기도,안성시,367.0,경기도 안성시
2016,경기도,안양시,-324.0,경기도 안양시
2016,경기도,양주시,-495.0,경기도 양주시
2016,경기도,양평군,124.0,경기도 양평군
2016,경기도,여주시,-222.0,경기도 여주시
2016,경기도,연천군,159.0,경기도 연천군
2016,경기도,오산시,1172.0,경기도 오산시
2016,경기도,용인시,5123.0,경기도 용인시
2016,경기도,의왕시,-193.0,경기도 의왕시
2016,경기도,의정부시,924.0,경기도 의정부시
2016,경기도,이천시,1188.0,경기도 이천시
2016,경기도,파주시,1723.0,경기도 파주시
2016,경기도,평택시,2907.0,경기도 평택시
2016,경기도,포천시,-692.0,경기도 포천시
2016,경기도,하남시,10322.0,경기도 하남시
2016,경기도,화성시,13941.0,경기도 화성시
2016,경상남도,거제시,-632.0,경상남도 거제시
2016,경상남도,거창군,-335.0,경상남도 거창군
2016,경상남도,고성군,-391.0,경상남도 고성군
2016,경상남도,김해시,-925.0,경상남도 김해시
2016,경상남도,남해군,-447.0,경상남도 남해군
2016,경상남도,밀양시,-358.0,경상남도 밀양시
2016,경상남도,사천시,-410.0,경상남도 사천시
2016,경상남도,산청군,-82.0,경상남도 산청군
2016,경상남도,양산시,3732.0,경상남도 양산시
2016,경상남도,의령군,-180.0,경상남도 의령군
2016,경상남도,진주시,-250.0,경상남도 진주시
2016,경상남도,창녕군,-162.0,경상남도 창녕군
2016,경상남도,창원시,-4483.0,경상남도 창원시
2016,경상남도,통영시,-719.0,경상남도 통영시
2016,경상남도,하동군,-301.0,경상남도 하동군
2016,경상남도,함안군,-397.0,경상남도 함안군
2016,경상남도,함양군,-194.0,경상남도 함양군
2016,경상남도,합천군,-518.0,경상남도 합천군
2016,경상북도,경산시,168.0,경상북도 경산시
2016,경상북도,경주시,-1212.0,경상북도 경주시
2016,경상북도,고령군,-169.0,경상북도 고령군
2016,경상북도,구미시,-1721.0,경상북도 구미시
2016,경상북도,김천시,-28.0,경상북도 김천시
2016,경상북도,문경시,-823.0,경상북도 문경시
2016,경상북도,봉화군,-145.0,경상북도 봉화군
2016,경상북도,상주시,-502.0,경상북도 상주시
2016,경상북도,성주군,-179.0,경상북도 성주군
2016,경상북도,안동시,-656.0,경상북도 안동시
2016,경상북도,영덕군,-103.0,경상북도 영덕군
2016,경상북도,영양군,-124.0,경상북도 영양군
2016,경상북도,영주시,-712.0,경상북도 영주시
2016,경상북도,영천시,-314.0,경상북도 영천시
2016,경상북도,예천군,26.0,경상북도 예천군
2016,경상북도,울릉군,-32.0,경상북도 울릉군
2016,경상북도,울진군,48.0,경상북도 울진군
2016,경상북도,의성군,-322.0,경상북도 의성군
2016,경상북도,청도군,-259.0,경상북도 청도군
2016,경상북도,청송군,-78.0,경상북도 청송군
2016,경상북도,칠곡군,137.0,경상북도 칠곡군
2016,경상북도,포항시,-2661.0,경상북도 포항시
2016,광주광역시,광산구,702.0,광주광역시 광산구
2016,광주광역시,남  구,-1544.0,광주광역시 남  구
2016,광주광역시,동  구,-826.0,광주광역시 동  구
2016,광주광역시,북  구,-3322.0,광주광역시 북  구
2016,광주광역시,서  구,538.0,광주광역시 서  구
2016,대구광역시,군위군,-106.0,대구광역시 군위군
2016,대구광역시,남  구,-1167.0,대구광역시 남  구
2016,대구광역시,달서구,-4980.0,대구광역시 달서구
2016,대구광역시,달성군,7261.0,대구광역시 달성군
2016,대구광역시,동  구,609.0,대구광역시 동  구
2016,대구광역시,북  구,-1325.0,대구광역시 북  구
2016,대구광역시,서  구,-2510.0,대구광역시 서  구
2016,대구광역시,수성구,-3538.0,대구광역시 수성구
2016,대구광역시,중  구,99.0,대구광역시 중  구
2016,대전광역시,대덕구,-1872.0,대전광역시 대덕구
2016,대전광역시,동  구,-1347.0,대전광역시 동  구
2016,대전광역시,서  구,-580.0,대전광역시 서  구
2016,대전광역시,유성구,3687.0,대전광역시 유성구
2016,대전광역시,중  구,-1504.0,대전광역시 중  구
2016,부산광역시,강서구,4112.0,부산광역시 강서구
2016,부산광역시,금정구,-1030.0,부산광역시 금정구
2016,부산광역시,기장군,1489.0,부산광역시 기장군
2016,부산광역시,남  구,-1756.0,부산광역시 남  구
2016,부산광역시,동  구,-755.0,부산광역시 동  구
2016,부산광역시,동래구,-1135.0,부산광역시 동래구
2016,부산광역시,부산진구,-850.0,부산광역시 부산진구
2016,부산광역시,북  구,-935.0,부산광역시 북  구
2016,부산광역시,사상구,-1739.0,부산광역시 사상구
2016,부산광역시,사하구,-1508.0,부산광역시 사하구
2016,부산광역시,서  구,-778.0,부산광역시 서  구
2016,부산광역시,수영구,225.0,부산광역시 수영구
2016,부산광역시,연제구,-643.0,부산광역시 연제구
2016,부산광역시,영도구,-1108.0,부산광역시 영도구
2016,부산광역시,중  구,-45.0,부산광역시 중  구
2016,부산광역시,해운대구,-1894.0,부산광역시 해운대구
2016,서울특별시,강남구,-3754.0,서울특별시 강남구
2016,서울특별시,강동구,-3426.0,서울특별시 강동구
2016,서울특별시,강북구,-677.0,서울특별시 강북구
2016,서울특별시,강서구,4787.0,서울특별시 강서구
2016,서울특별시,관악구,4518.0,서울특별시 관악구
2016,서울특별시,광진구,689.0,서울특별시 광진구
2016,서울특별시,구로구,99.0,서울특별시 구로구
2016,서울특별시,금천구,339.0,서울특별시 금천구
2016,서울특별시,노원구,-2391.0,서울특별시 노원구
2016,서울특별시,도봉구,-1360.0,서울특별시 도봉구
2016,서울특별시,동대문구,-401.0,서울특별시 동대문구
2016,서울특별시,동작구,2082.0,서울특별시 동작구
2016,서울특별시,마포구,357.0,서울특별시 마포구
2016,서울특별시,서대문구,1172.0,서울특별시 서대문구
2016,서울특별시,서초구,85.0,서울특별시 서초구
2016,서울특별시,성동구,2151.0,서울특별시 성동구
2016,서울특별시,성북구,-1718.0,서울특별시 성북구
2016,서울특별시,송파구,860.0,서울특별시 송파구
2016,서울특별시,양천구,-3471.0,서울특별시 양천구
2016,서울특별시,영등포구,690.0,서울특별시 영등포구
2016,서울특별시,용산구,691.0,서울특별시 용산구
2016,서울특별시,은평구,-1206.0,서울특별시 은평구
2016,서울특별시,종로구,-395.0,서울특별시 종로구
2016,서울특별시,중구,698.0,서울특별시 중구
2016,서울특별시,중랑구,131.0,서울특별시 중랑구
2016,울산광역시,남구,-1282.0,울산광역시 남구
2016,울산광역시,동구,-746.0,울산광역시 동구
2016,울산광역시,북구,941.0,울산광역시 북구
2016,울산광역시,울주군,-720.0,울산광역시 울주군
2016,울산광역시,중구,-1258.0,울산광역시 중구
2016,인천광역시,강화군,-211.0,인천광역시 강화군
2016,인천광역시,계양구,-1863.0,인천광역시 계양구
2016,인천광역시,남  구,3583.0,인천광역시 남  구
2016,인천광역시,남동구,-484.0,인천광역시 남동구
2016,인천광역시,동  구,-364.0,인천광역시 동  구
2016,인천광역시,미추홀구,0.0,인천광역시 미추홀구
2016,인천광역시,부평구,-1454.0,인천광역시 부평구
2016,인천광역시,서구,1486.0,인천광역시 서구
2016,인천광역시,연수구,1836.0,인천광역시 연수구
2016,인천광역시,옹진군,132.0,인천광역시 옹진군
2016,인천광역시,중  구,667.0,인천광역시 중  구
2016,전라남도,강진군,-448.0,전라남도 강진군
2016,전라남도,고흥군,-532.0,전라남도 고흥군
2016,전라남도,곡성군,-314.0,전라남도 곡성군
2016,전라남도,광양시,184.0,전라남도 광양시
2016,전라남도,구례군,-66.0,전라남도 구례군
2016,전라남도,나주시,1489.0,전라남도 나주시
2016,전라남도,담양군,-57.0,전라남도 담양군
2016,전라남도,목포시,-1140.0,전라남도 목포시
2016,전라남도,무안군,-236.0,전라남도 무안군
2016,전라남도,보성군,-407.0,전라남도 보성군
2016,전라남도,순천시,-1312.0,전라남도 순천시
2016,전라남도,신안군,-268.0,전라남도 신안군
2016,전라남도,여수시,-1454.0,전라남도 여수시
2016,전라남도,영광군,-347.0,전라남도 영광군
2016,전라남도,영암군,-396.0,전라남도 영암군
2016,전라남도,완도군,-290.0,전라남도 완도군
2016,전라남도,장성군,-144.0,전라남도 장성군
2016,전라남도,장흥군,-1264.0,전라남도 장흥군
2016,전라남도,진도군,-161.0,전라남도 진도군
2016,전라남도,함평군,-238.0,전라남도 함평군
2016,전라남도,해남군,-519.0,전라남도 해남군
2016,전라남도,화순군,-293.0,전라남도 화순군
2016,전북특별자치도,고창군,-127.0,전북특별자치도 고창군
2016,전북특별자치도,군산시,-1004.0,전북특별자치도 군산시
2016,전북특별자치도,김제시,-599.0,전북특별자치도 김제시
2016,전북특별자치도,남원시,-569.0,전북특별자치도 남원시
2016,전북특별자치도,무주군,-205.0,전북특별자치도 무주군
2016,전북특별자치도,부안군,-153.0,전북특별자치도 부안군
2016,전북특별자치도,순창군,-261.0,전북특별자치도 순창군
2016,전북특별자치도,완주군,-214.0,전북특별자치도 완주군
2016,전북특별자치도,익산시,-1646.0,전북특별자치도 익산시
2016,전북특별자치도,임실군,-81.0,전북특별자치도 임실군
2016,전북특별자치도,장수군,42.0,전북특별자치도 장수군
2016,전북특별자치도,전주시,-2324.0,전북특별자치도 전주시
2016,전북특별자치도,정읍시,-608.0,전북특별자치도 정읍시
2016,전북특별자치도,진안군,-108.0,전북특별자치도 진안군
2016,제주특별자치도,서귀포시,866.0,제주특별자치도 서귀포시
2016,제주특별자치도,제주시,1641.0,제주특별자치도 제주시
2016,충청남도,계룡시,-50.0,충청남도 계룡시
2016,충청남도,공주시,-782.0,충청남도 공주시
2016,충청남도,금산군,-388.0,충청남도 금산군
2016,충청남도,논산시,-882.0,충청남도 논산시
2016,충청남도,당진시,422.0,충청남도 당진시
2016,충청남도,보령시,-639.0,충청남도 보령시
2016,충청남도,부여군,-582.0,충청남도 부여군
2016,충청남도,서산시,-41.0,충청남도 서산시
2016,충청남도,서천군,-418.0,충청남도 서천군
2016,충청남도,아산시,685.0,충청남도 아산시
2016,충청남도,예산군,-978.0,충청남도 예산군
2016,충청남도,천안시,3907.0,충청남도 천안시
2016,충청남도,청양군,76.0,충청남도 청양군
2016,충청남도,태안군,-190.0,충청남도 태안군
2016,충청남도,홍성군,1125.0,충청남도 홍성군
2016,충청북도,괴산군,-146.0,충청북도 괴산군
2016,충청북도,단양군,-231.0,충청북도 단양군
2016,충청북도,보은군,-197.0,충청북도 보은군
2016,충청북도,영동군,-510.0,충청북도 영동군
2016,충청북도,옥천군,-405.0,충청북도 옥천군
2016,충청북도,음성군,200.0,충청북도 음성군
2016,충청북도,제천시,-333.0,충청북도 제천시
2016,충청북도,증평군,84.0,충청북도 증평군
2016,충청북도,진천군,216.0,충청북도 진천군
2016,충청북도,청주시,57.0,충청북도 청주시
2016,충청북도,충주시,-728.0,충청북도 충주시
2017,강원특별자치도,강릉시,-653.0,강원특별자치도 강릉시
2017,강원특별자치도,고성군,-217.0,강원특별자치도 고성군
2017,강원특별자치도,동해시,-222.0,강원특별자치도 동해시
2017,강원특별자치도,삼척시,-917.0,강원특별자치도 삼척시
2017,강원특별자치도,속초시,-65.0,강원특별자치도 속초시
2017,강원특별자치도,양구군,-181.0,강원특별자치도 양구군
2017,강원특별자치도,양양군,-151.0,강원특별자치도 양양군
2017,강원특별자치도,영월군,-296.0,강원특별자치도 영월군
2017,강원특별자치도,원주시,632.0,강원특별자치도 원주시
2017,강원특별자치도,인제군,-18.0,강원특별자치도 인제군
2017,강원특별자치도,정선군,-281.0,강원특별자치도 정선군
2017,강원특별자치도,철원군,-362.0,강원특별자치도 철원군
2017,강원특별자치도,춘천시,-214.0,강원특별자치도 춘천시
2017,강원특별자치도,태백시,-524.0,강원특별자치도 태백시
2017,강원특별자치도,평창군,-253.0,강원특별자치도 평창군
2017,강원특별자치도,홍천군,-234.0,강원특별자치도 홍천군
2017,강원특별자치도,화천군,-222.0,강원특별자치도 화천군
2017,강원특별자치도,횡성군,-353.0,강원특별자치도 횡성군
2017,경기도,가평군,-43.0,경기도 가평군
2017,경기도,고양시,-590.0,경기도 고양시
2017,경기도,과천시,-1804.0,경기도 과천시
2017,경기도,광명시,-1262.0,경기도 광명시
2017,경기도,광주시,4659.0,경기도 광주시
2017,경기도,구리시,1299.0,경기도 구리시
2017,경기도,군포시,-999.0,경기도 군포시
2017,경기도,김포시,6887.0,경기도 김포시
2017,경기도,남양주시,-681.0,경기도 남양주시
2017,경기도,동두천시,-532.0,경기도 동두천시
2017,경기도,부천시,-1007.0,경기도 부천시
2017,경기도,성남시,-1260.0,경기도 성남시
2017,경기도,수원시,4543.0,경기도 수원시
2017,경기도,시흥시,4136.0,경기도 시흥시
2017,경기도,안산시,-4071.0,경기도 안산시
2017,경기도,안성시,-438.0,경기도 안성시
2017,경기도,안양시,-3060.0,경기도 안양시
2017,경기도,양주시,1266.0,경기도 양주시
2017,경기도,양평군,203.0,경기도 양평군
2017,경기도,여주시,-373.0,경기도 여주시
2017,경기도,연천군,-251.0,경기도 연천군
2017,경기도,오산시,1792.0,경기도 오산시
2017,경기도,용인시,1695.0,경기도 용인시
2017,경기도,의왕시,-526.0,경기도 의왕시
2017,경기도,의정부시,485.0,경기도 의정부시
2017,경기도,이천시,524.0,경기도 이천시
2017,경기도,파주시,2598.0,경기도 파주시
2017,경기도,평택시,3469.0,경기도 평택시
2017,경기도,포천시,-973.0,경기도 포천시
2017,경기도,하남시,4786.0,경기도 하남시
2017,경기도,화성시,17061.0,경기도 화성시
